# Path distance (Angstrom), Energy (eV), Uncertainty (eV)
0.000000000000000000e+00 0.000000000000000000e+00 2.828421798753456406e-03
1.336053696131281665e+00 5.326229533114315018e-01 3.831973570897222181e-02
2.642128676810196808e+00 8.741901015368114258e-01 2.167232086863878342e-03
4.128059859609194859e+00 7.465578636881105012e-01 1.942246323298172164e-02
5.581667281768140754e+00 3.895299321598599818e-01 2.828419494637495878e-03
