# Path distance (Angstrom), Energy (eV)
0.000000000000000000e+00 0.000000000000000000e+00
6.680268480656408048e-02 2.592910213386471607e-03
1.336053696131281610e-01 1.014600918811643486e-02
2.004080544196922276e-01 2.225432226137272554e-02
2.672107392262563219e-01 3.851287477033819850e-02
3.340134240328204163e-01 5.851669205219568043e-02
4.008161088393844551e-01 8.186079944412801013e-02
4.676187936459485495e-01 1.081402222833180438e-01
5.344214784525126438e-01 1.369499859069486236e-01
6.012241632590766827e-01 1.678851156522025712e-01
6.680268480656408325e-01 2.005406368562627772e-01
7.348295328722048714e-01 2.345115748563119662e-01
8.016322176787689102e-01 2.693929549895330289e-01
8.684349024853330601e-01 3.047798025931089949e-01
9.352375872918970989e-01 3.402671430042223943e-01
1.002040272098461138e+00 3.754500015600562568e-01
1.068842956905025288e+00 4.099234035977934454e-01
1.135645641711589438e+00 4.432823744546167122e-01
1.202448326518153365e+00 4.751219394677088648e-01
1.269251011324717515e+00 5.050371239742528218e-01
1.336053696131281665e+00 5.326229533114316128e-01
1.401357445165227311e+00 5.584461113449978864e-01
1.466661194199173179e+00 5.844054830353806462e-01
1.531964943233119048e+00 6.103249485516666351e-01
1.597268692267064694e+00 6.360283880629421516e-01
1.662572441301010340e+00 6.613396817382943826e-01
1.727876190334956208e+00 6.860827097468102931e-01
1.793179939368902076e+00 7.100813522575764036e-01
1.858483688402847722e+00 7.331594894396795681e-01
1.923787437436793368e+00 7.551410014622067512e-01
1.989091186470739236e+00 7.758497684942445849e-01
2.054394935504685105e+00 7.951096707048800338e-01
2.119698684538630751e+00 8.127445882631997298e-01
2.185002433572576397e+00 8.285784013382906377e-01
2.250306182606522043e+00 8.424349900992393891e-01
2.315609931640468133e+00 8.541382347151332821e-01
2.380913680674413779e+00 8.635120153550585043e-01
2.446217429708359425e+00 8.703802121881019094e-01
2.511521178742305516e+00 8.745667053833509064e-01
2.576824927776251162e+00 8.758953751098917939e-01
2.642128676810196808e+00 8.741901015368114258e-01
2.716425235950146622e+00 8.706063029742878712e-01
2.790721795090096435e+00 8.672611901117299738e-01
2.865018354230046693e+00 8.640658975547594878e-01
2.939314913369996507e+00 8.609315599089975013e-01
3.013611472509946321e+00 8.577693117800653244e-01
3.087908031649896134e+00 8.544902877735842672e-01
3.162204590789845948e+00 8.510056224951756398e-01
3.236501149929796206e+00 8.472264505504603083e-01
3.310797709069746020e+00 8.430639065450600267e-01
3.385094268209695834e+00 8.384291250845961052e-01
3.459390827349645647e+00 8.332332407746885217e-01
3.533687386489595461e+00 8.273873882209599184e-01
3.607983945629545275e+00 8.208027020290316056e-01
3.682280504769495089e+00 8.133903168045242271e-01
3.756577063909445346e+00 8.050613671530582049e-01
3.830873623049395160e+00 7.957269876802568476e-01
3.905170182189344974e+00 7.852983129917396887e-01
3.979466741329295232e+00 7.736864776931280385e-01
4.053763300469245046e+00 7.608026163900449834e-01
4.128059859609194859e+00 7.465578636881193830e-01
4.200740230717141976e+00 7.307329302644625102e-01
4.273420601825089093e+00 7.127348944515556894e-01
4.346100972933037099e+00 6.928903879957939438e-01
4.418781344040984216e+00 6.715260426435900598e-01
4.491461715148931333e+00 6.489684901413568241e-01
4.564142086256878450e+00 6.255443622354892597e-01
4.636822457364825567e+00 6.015802906724019294e-01
4.709502828472773572e+00 5.774029071984916328e-01
4.782183199580720689e+00 5.533388435601764854e-01
4.854863570688667807e+00 5.297147315038568394e-01
4.927543941796614924e+00 5.068572027759383758e-01
5.000224312904562041e+00 4.850928891228232231e-01
5.072904684012510046e+00 4.647484222909348262e-01
5.145585055120457163e+00 4.461504340266575497e-01
5.218265426228404280e+00 4.296255560764148385e-01
5.290945797336351397e+00 4.155004201866123736e-01
5.363626168444298514e+00 4.041016581036469546e-01
5.436306539552246520e+00 3.957559015739242625e-01
5.508986910660193637e+00 3.907897823438641893e-01
5.581667281768140754e+00 3.895299321598599818e-01
