# Path distance (Angstrom), Energy (eV)
0.000000000000000000e+00 0.000000000000000000e+00
1.910712869484061313e-02 1.954371668652464934e-04
3.821425738968122626e-02 8.231532513345000577e-04
5.732138608452183592e-02 1.890640762876561040e-03
7.642851477936245252e-02 3.405392210960231630e-03
9.553564347420306913e-02 5.374900105054310900e-03
1.146427721690436718e-01 7.806656954627601286e-03
1.337499008638843023e-01 1.070815526914890674e-02
1.528570295587249050e-01 1.408688755808701863e-02
1.719641582535655078e-01 1.795034633091074222e-02
1.910712869484061383e-01 2.230602409708888970e-02
2.101784156432467410e-01 2.716141336609024723e-02
2.292855443380873437e-01 3.252400664738362007e-02
2.483926730329279742e-01 3.840129645043781348e-02
2.674998017277686047e-01 4.480077528472162923e-02
2.866069304226092074e-01 5.172993565970385177e-02
3.057140591174498101e-01 5.919627008485329328e-02
3.248211878122904128e-01 6.720727106963875208e-02
3.439283165071310155e-01 7.577043112352904730e-02
3.630354452019716738e-01 8.489324275599297032e-02
3.821425738968122765e-01 9.458319847649929168e-02
4.018532901711552863e-01 1.051482653793066879e-01
4.215640064454982960e-01 1.162414988818910588e-01
4.412747227198412503e-01 1.278334415303747640e-01
4.609854389941842601e-01 1.398946358708801352e-01
4.806961552685272698e-01 1.523956244495295320e-01
5.004068715428702241e-01 1.653069498124450920e-01
5.201175878172132894e-01 1.785991545057493135e-01
5.398283040915562436e-01 1.922427810755644451e-01
5.595390203658993089e-01 2.062083720680128462e-01
5.792497366402422632e-01 2.204664700292167101e-01
5.989604529145853284e-01 2.349876175052984795e-01
6.186711691889282827e-01 2.497423570423803751e-01
6.383818854632712370e-01 2.647012311865847844e-01
6.580926017376143022e-01 2.798347824840340392e-01
6.778033180119572565e-01 2.951135534808502769e-01
6.975140342863002108e-01 3.105080867231559960e-01
7.172247505606432760e-01 3.259889247570735837e-01
7.369354668349863413e-01 3.415266101287252054e-01
7.566461831093291845e-01 3.570916853842329708e-01
7.763568993836722498e-01 3.726546930697196558e-01
7.970613136994980641e-01 3.888766033856558835e-01
8.177657280153238784e-01 4.048604714840916552e-01
8.384701423311496926e-01 4.205921110404517993e-01
8.591745566469755069e-01 4.360573357301613662e-01
8.798789709628013211e-01 4.512419592286450731e-01
9.005833852786271354e-01 4.661317952113280816e-01
9.212877995944529497e-01 4.807126573536348868e-01
9.419922139102787639e-01 4.949703593309907612e-01
9.626966282261045782e-01 5.088907148188203111e-01
9.834010425419303925e-01 5.224595374925485869e-01
1.004105456857756096e+00 5.356626410276004169e-01
1.024809871173582021e+00 5.484858390994008515e-01
1.045514285489407946e+00 5.609149453833747190e-01
1.066218699805233650e+00 5.729357735549466257e-01
1.086923114121059353e+00 5.845341372895418441e-01
1.107627528436885278e+00 5.956958502625850915e-01
1.128331942752711203e+00 6.064067261495011962e-01
1.149036357068536907e+00 6.166525786257150976e-01
1.169740771384362610e+00 6.264192213666518461e-01
1.190445185700188535e+00 6.356924680477364920e-01
1.212156206378189882e+00 6.448790814647662462e-01
1.233867227056191007e+00 6.535249879320417232e-01
1.255578247734192354e+00 6.616406138038692930e-01
1.277289268412193701e+00 6.692363854345568797e-01
1.299000289090194826e+00 6.763227291784108530e-01
1.320711309768196173e+00 6.829100713897382491e-01
1.342422330446197520e+00 6.890088384228463259e-01
1.364133351124198867e+00 6.946294566320418973e-01
1.385844371802199992e+00 6.997823523716313332e-01
1.407555392480201339e+00 7.044779519959227798e-01
1.429266413158202687e+00 7.087266818592223849e-01
1.450977433836203812e+00 7.125389683158369625e-01
1.472688454514205159e+00 7.159252377200739925e-01
1.494399475192206506e+00 7.188959164262405110e-01
1.516110495870207853e+00 7.214614307886433320e-01
1.537821516548208978e+00 7.236322071615892693e-01
1.559532537226210325e+00 7.254186718993855809e-01
1.581243557904211672e+00 7.268312513563386368e-01
1.602954578582212797e+00 7.278803718867563610e-01
1.624665599260214144e+00 7.285764598449447904e-01
1.639517453430951788e+00 7.288528506655391759e-01
1.654369307601689432e+00 7.289630572398816399e-01
1.669221161772427076e+00 7.289020330035214101e-01
1.684073015943164942e+00 7.286647313920079361e-01
1.698924870113902585e+00 7.282461058408906673e-01
1.713776724284640229e+00 7.276411097857188315e-01
1.728628578455377873e+00 7.268446966620424332e-01
1.743480432626115517e+00 7.258518199054103670e-01
1.758332286796853161e+00 7.246574329513721935e-01
1.773184140967591027e+00 7.232564892354773622e-01
1.788035995138328671e+00 7.216439421932756559e-01
1.802887849309066315e+00 7.198147452603157470e-01
1.817739703479803959e+00 7.177638518721477512e-01
1.832591557650541603e+00 7.154862154643206740e-01
1.847443411821279247e+00 7.129767894723845201e-01
1.862295265992016891e+00 7.102305273318879619e-01
1.877147120162754756e+00 7.072423824783807822e-01
1.891998974333492400e+00 7.040073083474125415e-01
1.906850828504230044e+00 7.005202583745325784e-01
1.921702682674967688e+00 6.967761859952883441e-01
1.937585047873020772e+00 6.924460268081258363e-01
1.953467413071074077e+00 6.877503526424630920e-01
1.969349778269127160e+00 6.827021116517562049e-01
1.985232143467180466e+00 6.773142519894612690e-01
2.001114508665233771e+00 6.715997218090334897e-01
2.016996873863286854e+00 6.655714692639254082e-01
2.032879239061339938e+00 6.592424425076020000e-01
2.048761604259393021e+00 6.526255896935060363e-01
2.064643969457446548e+00 6.457338589751042690e-01
