# Path distance (Angstrom), Energy (eV)
0.000000000000000000e+00 0.000000000000000000e+00
3.974843076180159529e-02 1.392768319970773142e-03
7.949686152360319058e-02 5.601020077608922718e-03
1.192452922854047859e-01 1.249346093176303615e-02
1.589937230472063812e-01 2.193879654128169654e-02
1.987421538090079765e-01 3.380573256501349239e-02
2.384905845708095717e-01 4.796297466180700353e-02
2.782390153326111948e-01 6.427922849051083409e-02
3.179874460944127623e-01 8.262319970997353269e-02
3.577358768562143299e-01 1.028635939790437243e-01
3.974843076180159529e-01 1.248691169565699921e-01
4.372327383798175759e-01 1.485084743014009057e-01
4.769811691416191435e-01 1.736503716723850621e-01
5.167295999034207110e-01 2.001635147283709615e-01
5.564780306652223896e-01 2.279166091282074369e-01
5.962264614270239571e-01 2.567783605307427108e-01
6.359748921888255246e-01 2.866174745948256719e-01
6.757233229506270922e-01 3.173026569793047647e-01
7.154717537124286597e-01 3.487026133430286001e-01
7.552201844742303383e-01 3.806860493448458449e-01
7.949686152360319058e-01 4.131216706436048325e-01
8.346663052913169123e-01 4.448163958880345659e-01
8.743639953466018078e-01 4.747539927385874270e-01
9.140616854018868143e-01 5.029435254187709647e-01
9.537593754571717097e-01 5.293940581520920619e-01
9.934570655124567162e-01 5.541146551620587113e-01
1.033154755567741612e+00 5.771143806721777958e-01
1.072852445623026618e+00 5.984022989059566422e-01
1.112550135678311625e+00 6.179874740869027994e-01
1.152247825733596631e+00 6.358789704385235941e-01
1.191945515788881416e+00 6.520858521843259092e-01
1.231643205844166422e+00 6.666171835478177377e-01
1.271340895899451429e+00 6.794820287525057401e-01
1.311038585954736213e+00 6.906894520218979094e-01
1.350736276010021442e+00 7.002485175795013506e-01
1.390433966065306226e+00 7.081682896488229462e-01
1.430131656120591233e+00 7.144578324533704672e-01
1.469829346175876239e+00 7.191262102166510184e-01
1.509527036231161023e+00 7.221824871621723707e-01
1.549224726286446252e+00 7.236357275134411848e-01
1.588922416341731036e+00 7.234949954939653427e-01
1.629633529021878191e+00 7.216748794526344213e-01
1.670344641702025346e+00 7.181609741300394312e-01
1.711055754382172500e+00 7.129972691055010969e-01
1.751766867062319655e+00 7.062277539583390329e-01
1.792477979742466809e+00 6.978964182678741857e-01
1.833189092422613964e+00 6.880472516134252814e-01
1.873900205102761118e+00 6.767242435743134887e-01
1.914611317782908273e+00 6.639713837298584220e-01
1.955322430463055428e+00 6.498326616593810279e-01
1.996033543143202582e+00 6.343520669422004765e-01
2.036744655823349959e+00 6.175735891576372705e-01
2.077455768503496891e+00 5.995412178850116902e-01
2.118166881183643824e+00 5.802989427036433501e-01
2.158877993863791200e+00 5.598907531928529746e-01
2.199589106543938577e+00 5.383606389319604002e-01
2.240300219224085509e+00 5.157525895002859073e-01
2.281011331904232442e+00 4.921105944771497764e-01
2.321722444584379819e+00 4.674786434418720660e-01
2.362433557264527195e+00 4.419007259737717241e-01
2.403144669944674128e+00 4.154208316521712518e-01
2.443213639279834926e+00 3.885094103674644472e-01
2.483282608614995723e+00 3.609070621883878616e-01
2.523351577950156077e+00 3.328366643690250370e-01
2.563420547285316875e+00 3.045210941634630686e-01
2.603489516620477673e+00 2.761832288257846102e-01
2.643558485955638471e+00 2.480459456100776450e-01
2.683627455290799269e+00 2.203321217704328205e-01
2.723696424625959622e+00 1.932646345609363436e-01
2.763765393961120420e+00 1.670663612356682037e-01
2.803834363296281218e+00 1.419601790487234894e-01
2.843903332631442016e+00 1.181689652541813018e-01
2.883972301966602814e+00 9.591559710613584144e-02
2.924041271301763167e+00 7.542295185866976226e-02
2.964110240636923965e+00 5.691390676585861286e-02
3.004179209972084763e+00 4.061133908180902807e-02
3.044248179307245561e+00 2.673812606059211561e-02
3.084317148642406359e+00 1.551714495630474033e-02
3.124386117977566713e+00 7.171273023033108984e-03
3.164455087312727510e+00 1.923387514853658331e-03
3.204524056647888308e+00 -3.634314140299466089e-06
