# Path distance (Angstrom), Energy (eV)
0.000000000000000000e+00 0.000000000000000000e+00
5.546836290467917902e-02 1.823386268871995172e-03
1.109367258093583580e-01 6.636228559154565623e-03
1.664050887140375301e-01 1.419036748807039894e-02
2.218734516187167161e-01 2.423764367284218443e-02
2.773418145233959020e-01 3.652989773069260232e-02
3.328101774280750602e-01 5.081897027884435536e-02
3.882785403327542739e-01 6.685670193452013244e-02
4.437469032374334321e-01 8.439493331494259121e-02
4.992152661421125903e-01 1.031855050373344518e-01
5.546836290467918040e-01 1.229802577189183926e-01
6.101519919514709622e-01 1.435310319769170784e-01
6.656203548561501204e-01 1.645896684285532152e-01
7.210887177608292786e-01 1.859080076910494816e-01
7.765570806655085478e-01 2.072378903816286810e-01
8.320254435701877060e-01 2.283311571175132837e-01
8.874938064748668642e-01 2.489396485159260930e-01
9.429621693795460224e-01 2.688152051940898568e-01
9.984305322842251806e-01 2.877096677692271842e-01
1.053898895188904339e+00 3.053748768585607953e-01
1.109367258093583608e+00 3.215626730793132992e-01
1.164760914431348215e+00 3.365197863404837397e-01
1.220154570769112823e+00 3.507056335981360018e-01
1.275548227106877430e+00 3.641289982829649663e-01
1.330941883444642038e+00 3.767986638256654031e-01
1.386335539782406645e+00 3.887234136569325260e-01
1.441729196120171252e+00 3.999120312074609940e-01
1.497122852457935638e+00 4.103732999079453547e-01
1.552516508795700245e+00 4.201160031890810442e-01
1.607910165133464853e+00 4.291489244815628323e-01
1.663303821471229460e+00 4.374808472160853778e-01
1.718697477808994067e+00 4.451205548233435616e-01
1.774091134146758675e+00 4.520768307340325975e-01
1.829484790484523282e+00 4.583584583788468114e-01
1.884878446822287668e+00 4.639742211884816392e-01
1.940272103160052275e+00 4.689329025936315176e-01
1.995665759497816882e+00 4.732432860249916606e-01
2.051059415835581490e+00 4.769141549132567270e-01
2.106453072173346097e+00 4.799542926891217087e-01
2.161846728511110705e+00 4.823724827832812645e-01
2.217240384848875312e+00 4.841775086264305528e-01
2.275302778628810252e+00 4.851510969647983562e-01
2.333365172408744748e+00 4.848957684379922584e-01
2.391427566188679688e+00 4.833684950747829112e-01
2.449489959968614627e+00 4.805262489039412999e-01
2.507552353748549123e+00 4.763260019542380763e-01
2.565614747528484063e+00 4.707247262544441146e-01
2.623677141308419003e+00 4.636793938333301779e-01
2.681739535088353943e+00 4.551469767196672511e-01
2.739801928868288439e+00 4.450844469422258753e-01
2.797864322648223379e+00 4.334487765297767581e-01
2.855926716428158318e+00 4.201969375110910510e-01
2.913989110208093258e+00 4.052859019149393505e-01
2.972051503988027754e+00 3.886726417700925307e-01
3.030113897767962694e+00 3.703141291053212991e-01
3.088176291547897634e+00 3.501673359493964743e-01
3.146238685327832130e+00 3.281892343310890969e-01
3.204301079107767070e+00 3.043367962791694858e-01
3.262363472887702009e+00 2.785669938224087372e-01
3.320425866667636505e+00 2.508367989895778360e-01
3.378488260447571445e+00 2.211031838094399404e-01
3.435298373945328443e+00 1.881180382312876986e-01
3.492108487443085885e+00 1.498385210467958473e-01
3.548918600940842882e+00 1.070191190901113032e-01
3.605728714438600324e+00 6.041431919539519413e-02
3.662538827936357322e+00 1.077860819673048809e-02
3.719348941434114764e+00 -4.113352707170037093e-02
3.776159054931871761e+00 -9.456759977580730947e-02
3.832969168429629203e+00 -1.487691230814576215e-01
3.889779281927386201e+00 -2.029836101544688631e-01
3.946589395425143643e+00 -2.564565741607722771e-01
4.003399508922900196e+00 -3.084335282662138411e-01
4.060209622420657638e+00 -3.581599856366466383e-01
4.117019735918415080e+00 -4.048814594379734899e-01
4.173829849416172522e+00 -4.478434628360474790e-01
4.230639962913929075e+00 -4.862915089967216886e-01
4.287450076411686517e+00 -5.194711110858847292e-01
4.344260189909443959e+00 -5.466277822693754729e-01
4.401070303407200512e+00 -5.670070357131038463e-01
4.457880416904957954e+00 -5.798543845829300381e-01
4.514690530402715396e+00 -5.844153420447071312e-01
